p u k u	p u k u
k a m a r a	k a m a r a
h i t i t i	h i t i t i
p ɨ r a	p ɨ r a
s a n ɨ	s a n ɨ
m a n e	m a n e
a t u k ɨ r ɨ	a t u k ɨ r ɨ
k u p a r ɨ	k u p a r ɨ
p i k a	p i k a
h i ts u	h i ts u
a t u k a	s a t u k a
s i r i p i	s i
n e n ɨ	n e n ɨ
p a t a	p a t a
a n i k a	a n i k a
m u t u	m u t u
k a a r i	k a s i r i
h a p u k a	a p u k a
e p ɨ r o	e p ɨ
k ɨ p a r ɨ	k ɨ p a r ɨ
p ɨ m a r ɨ	p ɨ m a r ɨ
p e k i r i	p e k i r i
r ɨ	r ɨ
p u r ɨ	p u r ɨ
t a	t a
h i n a	h i n a
n a k a	n a k a
p a r i k a r e	p a r i k a r e
h i p e t ɨ	h i p e t ɨ
h u r i	h a
ɨ n a	ɨ n a
k a k ɨ t ɨ	k a k ɨ t ɨ
k a ɨ r ɨ	k a s ɨ r ɨ
m a p i ts i r i	m a p i ts i r i
r o	r o
i ts u	s i t u
h u r u t ɨ	h u r u t ɨ
n a t u	n a t u
p o t u	p o t u
ɨ n ɨ r u	ɨ n ɨ r u
s i k a	s i k a
t u k a n a	t u k a n ə
ts ɨ n a	ts ɨ n ɨ
a p a	a p a
p i t i	p i t i
h a m e	h a m e
ts i n a	ts i n a
n u	n u
s i m a	s i m a
a w h h ɨ	h ɨ w ɨ
s i k i	s i
h a p ɨ k ɨ r ɨ	h a p ɨ k ɨ r ɨ
m e k a n i	m e k a n i
ɨ m ɨ k a	ɨ m a k a
h a p ɨ	h a p ɨ
k u m a r ɨ	k u m a r ɨ
m a p a	m a p a
h ɨ m e n ɨ	h ɨ m e n ɨ
k a p a	k e p a
k a m a ts i	k a m a
ts i	ts i
h ɨ p h n a	ɨ p ɨ n a
e p ɨ r ɨ	e p ɨ
s i j u	s i j u
p ɨ n a	p ɨ n a
n i k a	n i k a
h a n o r ɨ	h ɨ n o
i r i	k i r i
t a	t a
k a ts u p a r ɨ	k a ts u p a r ɨ
k e r ɨ	k e r ɨ
h a a h m ɨ n a	m ɨ n a
s ɨ t u	s ɨ t u
k ɨ w ɨ	k ɨ w ɨ
ts o p a t a	ts o p a t a
k a n o	k a n o
h a n o h	h a n o
r o	r o
h i m a t h k ɨ ts ɨ	h i m a t u k ɨ
n a n i	n a n i
h a k ɨ	h a k ɨ
k u ts a	k u ts a
p u r i	p u r i
h i m a k i	h i m a k ɨ
k a t a t u	k a t a t u
t u k a ts i	a t u k a ts i
t a p a r i	t a p a r i
j a n a	j a n a
r ɨ	r ɨ
t u m a	t u m a
h e p i	h e p i
k a j a t ɨ	k a j a t ɨ
r a p ɨ t a	r a p ɨ
p u t ɨ	p u t ɨ
n i k u r u k a	n i k u r u
k i m e k a	k i m e k a
t a r a	t a r a h a
h u m a	h u m a
w a r a	w a r a
h ɨ p u k a	h ɨ p u
m a j u r ɨ	m a j u r ɨ
p u r u	p u r u
h a t i n ɨ	h a t ɨ n ɨ
k ɨ s i	k ɨ s i
p i	p i
k a	k a
k a j u k ɨ r ɨ	k a j u k ɨ r ɨ
ts i ts i	ts i ts i
h ɨ t ɨ	h ɨ t ɨ
k a ts i n u	k a ts i n u
k a ts a r ɨ	k a ts a r ɨ
t i a k a r e	tʃ i k a r e
k e m a	k e m a
p a n a	p a n a
h u n ɨ	h u n ɨ
p a w a	p a w a
n a ts i	n a ts i
k e n ɨ	k e n ɨ
k a n a w a	k a n a w a
k u t a	k u t a
p a t e	p a t e
t u r u	t u r u
h e r u t ɨ	h e r u t ɨ
k i t i	k i t i
p o ts e j a	p o ts e j a
k u ts i	k u ts i
i h a p o t u	p o t u
k e k a k o	k e n a
ts a	ts a
t a h h	t a
a k a p a	a k a p a
s i w e j u r ɨ	s i w e j u r ɨ
p a r u	p a r u
h o k ɨ	h o k ɨ
j u ts a	j u ts a
h i w a k a	h ɨ w a k a
t a h i	t a k ɨ
m u j u	m u j u
s ɨ w a	s ɨ w a
m u a	m u s a
k a	k a
k a n ɨ r ɨ	k a n ɨ r ɨ
k a k ɨ	n a n ɨ
k a p e t a	k a p e t a
p i n i	p i n i
j a k a	j a k a
k i p a	k i p a
n a k ɨ	n a k ɨ
m a t a	m a t a
ɨ h ɨ n ɨ	ɨ k ɨ n ɨ
h u p a n a	h u p a n a
m e k ɨ	m e k ɨ
k ɨ h n a	k a i n a
t i k a	t i k a
p a t i ɨ	p a t ɨ
t e n o	t e n o
t ɨ r ɨ	t ɨ r ɨ
h i r e k a	h i r e k a
h a n i j u	h a n i j u
