m w z n j	w z n
k s	k s
ʃ m ʃ m	ʃ u m ʃ u m
g d d	g d d
r ʔ m	r i ʔ m
ʔ b b l	ʔ b b l
d θ a ʔ	d a θ ʔ
ɬˤ ʔ ɬˤ a ʔ j	w ɬ ʔ̣
ɣ m d	ɣ m d
ɬₓ m a w	ɬₓ m a t
	ʃ u
d r	d a w r
t i l l	t l l
b r r	b r r
qˤ	ʔ a j a sˤ
j a r x	w a r x
r a ʔ w	r a ʔ
l i b b	l i b b
l ʔ m	l ʔ m
ʃ a g	ʃ g ʕ
	ʃ a
ʔ k l	ʔ k l
r ħ	r aː ħ a t
qˤ w qˤ n	qˤ qˤ n
ħ a r a p	ħ a r a p
ʔ r b i j a t	r b j
x r sˤ	x a r uː sˤ
k s k ʔ	k a
k ʃ	k
l b ʃ	l b ʃ
qˤ a d m	qˤ d m
m ʃ	m u ʃ j
g sˤ d	qˤ sˤ d
qˤ r d	qˤ r d
ʔ a r a m	ɬ r m
g g j	g uː g
sˤ a w r	sˤ a w a r
x a n t	x a m
g r d	g r d
b tˤ l	b tˤ l
l x m	l x m
x a l a	x aː l a t
s n b	s i
l w j	l w j
m u x x	m u x x
p qˤ d	p qˤ d
ʔ d a m	ʔ d m
k a l	k a l
z m r	z m r
j qˤ d	w qˤ d
ʔ b	ʔ w j
ʃ a l iː	ʃ i l j a t
tˤ a ɣ ɣ	tˤ a ɣ
r b k	r b k
l ɣ	l ɣ
b ʕ θˤ r	b n θˤ u r
b a r m	b r m
ʔ w	ʔ x ð
n a sˤ a	n a
m a l i ʔ	m l ʔ
θ a m aː n	θ a m aː n i j
b ʃ l	b ʃ l
ħ a l j	ħ a
ʔ a t i n	ʔ a n t i n a
n a r	n w r
ɬ d	ɬ a d a w
p r ʕ	p r ɬˤ
b	b ʔ
ʕ ʕ n	θˤ ʕ n
m r r a t	m r r a t
ʃ i k a r	ʃ i k a r
ʕ i qˤ	ʕ i d qˤ
b n	b a j n
ħ u tˤ a t	ħ i n tˤ a t
b ʕ iː r	b ʕ r
a a n	ɬˤ a ʔ n
a r aː n	k a r a θ
ħ m a n d	ħ m m
ɣ r n n	ɣ r n
ħ b tˤ	ħ b tˤ
t l ʕ	t l ʕ
a r a r	ʔ a r r
p r m	p r m
t l	t a w l i ʕ a t
ʔ a t	ʔ a j a t
n b	n aː b
x a s iː s	ħ a s iː s
n	ʔ n j
ħ θˤ w	ħ θˤ θˤ
b a ʕ l t	b ʕ l
n qˤ	ɬ n qˤ
ʔ a j j a l	ʔ a j j a l
ʃ tˤ r	ʃ tˤ r
ħ i b r	ħ b r
s s	s aː
ð u b b	ð b b
n p	ʔ a n a p a t
ʃ i	ʃ i d θ
x r ʃ	x r ʃ
z n n	ð n m
n	n
ʃ w w	ʃ qˤ tˤ
x i l a p	x i l aː p
ʔ a x	ʔ a x
p r qˤ	p r qˤ
ʕ a a p a r	ʕ a p a r
r b	ʕ a
ʃ a l w	l w
ʃ l w a w	ʃ l k
n a ħ l	n ħ l
p a	p a j
ʔ a r	ʕ a r w
ʃ p l	ʃ p l
ʔ a m ʃ l	ʔ a m ʃ a j
b qˤ l	b qˤ l
r m	ʔ a r m
t i ʃ ʕ	t i ʃ ʕ
g a b b	g a b b
k w s a l	k s l
ʔ a m a t	ʔ a m a t
p l l	p l k
tˤ iː n	tˤ iː n
x l ʃ	x l ʃ
ħ a b l	ħ a b l
d a d	d d
b a t l	b a t uː l
ʔ a t a	ʔ a n t a
ɬ u r b a n	θ r m iː n
j a ʕ r	w
g b b x	g b x
n ɣ r	n ɣ r
p a ʔ r t	p a ʔ r
p a ħ m	p ħ m
m r	m r ɬˤ
d d a	d aː d a t
qˤ a l b	qˤ a l b
g l p a	g l p a t
h w j	h w j
p a x r	p x r
p tˤ r	p tˤ r
m ɬ	m ɬ
b k r	b k r
n ʃ	n ʃ
m d	ʕ m d
θ ɣ r	θ ɣ r
w a r iː d	w a r iː d
ʕ a z j a	ʕ z
b a h a qˤ	b h qˤ
l a ɣ	l a θ a ɣ
b t	b j t
n i m r	n a m i r
ʃ a p l	ʃ a p uː
l qˤ	l qˤ ħ
