kʰ a ²	kʰ a ²
b e ²	b o ²
k u ²	k j ɛ ²
kʰ a ²	kʰ a ŋ ²
n y ²	n y ²
d y ¹	d y ¹
a ¹	a ¹
b o̠ ¹	b o̠ ¹
tʰ a ²	tʰ a ²
b u a ¹	t ɛ ¹
d y ²	d y ²
ˀl o̠ ¹	ˀl o̠ ¹
ɣ u ¹	ɣ o ³
p u ²	p u ²
ɣ i ¹	ɣ i ¹
ˀm ɛ ¹	ˀm ɛ ¹
ˀm i̠ ³	ˀm j e̠ ¹
m a ³	m a ³
b a ŋ ²	b a ŋ ²
n e̠ ³	n e̠ ³
kʰ e ¹	kʰ i ¹
g u ¹	g a ¹
p i ²	pʰ e ²
s a ŋ ¹	ʃ u ³
pʰ a ŋ ¹	pʰ j a ¹
b i ³	ts ɛ ³
ˀm a ²	m a ²
ɣ a ³	g a ³
m a ³	m a ³
t ɛ ³	t a ³
l a ²	l a ²
tsʰ a ¹	tsʰ a ¹
tsʰ e̠ ¹	tsʰ e̠ ¹
tʃʰ i̠ ³	tʃʰ i̠ ³
ts a ³	z a ²
ˀn a ²	ˀn a ²
ɣ a ¹	s e ¹
d u ¹	d u ¹
l e̠ ³	l e̠ ³
tʃ ɛ ¹	tʃ i̠ ¹
p j a ¹	p a ¹
kʰ u ¹	kʰ a ŋ ²
g j a ¹	x a ¹
m e ¹	ˀm i ¹
ɣ a ³	ʃ ɨ̠ ¹
ˀn i ³	ˀn i ³
ʃ a ¹	ʃ a ¹
pʰ y ŋ ²	pʰ y ²
kʰ i ³	kʰ ɨ̠ ³
b y ²	b y ²
s a ²	s a ²
p j y ¹	p y ³
s ɛ ²	s ɛ ²
m a ²	m a ²
s y ¹	s y ¹
s ɛ ²	s ɛ ²
s j a̠ ¹	s y ¹
ˀn u ²	n u ²
b a ŋ ¹	x a ŋ ¹
ɣ ɨ ¹	ɣ i ¹
kʰ a ¹	kʰ a ³
kʰ y ¹	kʰ j y ¹
ts e ²	ts e ²
a ¹	a ¹
m a ³	m a ³
tsʰ ɛ ¹	tsʰ ɛ ¹
g j i ²	g u ²
ˀn e̠ ¹	ˀn e̠ ¹
l y ¹	ˀl y ¹
n e̠ ¹	n e̠ ³
pʰ j e ²	pʰ e ²
l e̠ ³	l e̠ ³
pʰ y̠ ²	pʰ u ²
b ɛ ³	p ɛ ¹
m y ¹	m y ¹
m i ¹	m i ¹
p j a̠ ³	p a̠ ³
pʰ i ²	pʰ o ²
v e̠ ³	v e̠ ³
