w g a m	w
ħ m ʃ	ħ a m θ
ħ m aː r	ħ i m aː r
r ʃ a ʕ	r ʃ ʕ
b a t uː l	b a t uː l
ʃ a	qˤ r b
ʔ a r m	ʔ a r m
ʔ a l m a a t	ʔ a l m a n a t
p r r	p r r
d a m	d a m
θ a l l	θ l
p ʕ m	p a ʕ m
k a	k
l ħ ʃ	l ħ ʃ
j a ʃ b	ʕ s b
ʔ r a x	ʔ a r x
s k r	s k r
d a l w	d a l w
ʔ a r b a ʕ	ʔ a r b a ʕ
d w a m	d w m
d l w	d l w
b tˤ ħ	b tˤ ħ
ʕ a ɬ r	ʕ a ɬ r
ʃ m	ʃ m ʕ
ð i b	ð i ʔ b
m a t n	m a t n
ʃ	θ ʕ j
ʔ a r k	ʔ r k
ʕ a p a r	ʕ a p a r
d m	d i m
n a p ʃ	n a p a
ɣ a p	ɣ p
qˤ w qˤ n	qˤ qˤ n
ʕ r p	ɣ a r p
ħ u j l	x l
d w ʃ	d w ʃ
ʔ n n	h a n n i
w j w	ɬˤ a j w
ħ m a d r	ħ m d r
ð a r ʔ	ð a r ʔ
ʃ a b ʕ	ʃ a b ʕ
ʃ l	ɬ a l aː θ
d u ʃ	d ʃ m
p i	p s ħ
θ a ʔ w a	θ a ʔ a t
ħ d d	ħ d d
n j k	n j k
sˤ b a	sˤ b ɣ
d i b ʃ	d i b ʃ
l d	l a ʃ d
h ð j	h ð j
h w l a l	h l l
z z	z iː z
ʕ ʃ t i	ʕ a ʃ t
l u ɣ	l u ɣ
ɣ u w ɣ u w	ɣ a
ʃ ʔ l	ʃ ʔ l
ɬ b t	ɬₓ b a j
n a ħ l	n ħ l
g g	g uː g
ʔ p	ʔ p j
ɣ a r	ɣ aː r
ɬ a b r	ɬ b r
g u r w	g uː r
m ʃ t	m u ʃ j
ʔ a r b ʔ	ʔ a
qˤ r b	qˤ r b
k a r a n	k a r a θ
ʔ w	w r j
ʃ i t	ʃ i t
qˤ tˤ r	qˤ tˤ r
b r r	b r r
l	l aː
z z	z iː ð
p l	p l
p l	p l g
ʕ a r r b ʕ	j a r b ʕ
x z r	x z iː r
