qˤ a m ħ	qˤ a m ħ
l m	ʃ l m
θ	ʃ a
d a m	d a m
p tˤ r	p tˤ r
ɣ	tˤ a ɣ
ʕ a θˤ m	ʕ a θˤ m
ʔ tˤ m	tˤ m m
m a t n	m a t n
d ʃ	d ʃ m
m j	m a j
tˤ b x	tˤ b ħ
n s b	n ʃ b
k l	k l ʔ
ʔ a ɣ b	ɣ b j
ʔ aː t	ʔ a j a t
ʃ a m j j	ʃ a m a j
ɣ tˤ	ɣ tˤ w
w r j	w r j
n a sˤ	n a
θ	ʃ u
θˤ i l l	θˤ i l l
n x l	n x l
p ʃ ʃ	p ʃ w
a r ʔ	ʔ r aː w
d a l	d a l w
b ʔ ʃ	b ʔ ʃ
p r tˤ	p r tˤ
k	k
m r ʔ	m r ʔ
ħ d d	ħ d d
qˤ a l	qˤ a l b
g m	k m d
r g m	r g m
ʃ u	ʃ u m u
ʕ a qˤ	ʕ i d qˤ
g i	g i ɬ ɬ
ʕ a r ʕ a a r	ʕ a r ʕ a r
b h qˤ	b h qˤ
n p j	n p j
qˤ d ħ	qˤ d ħ
ʕ i g l	ʕ i g w a l
b l tˤ	b l tˤ
z a b	z a p p
ʔ a m t	ʔ a m a t
p t l	p t l
ʃ m s m	ʃ u m ʃ u m
θ x t	ʃ a x j
m t qˤ	m tˤ qˤ
ð a n a b	ð a n a b
sˤ ʕ n	θˤ ʕ n
k a l a t	k a l l a t
m θ l	m θ l
ʔ m m	ʔ i m m
s n b u	s i
w l	z l
l ʃ d	l a ʃ d
m u ʃ j	m u ʃ j
ʕ a qˤ i b	ʕ a qˤ i b
t i l l	t l l
b tˤ l	b tˤ l
x l sˤ	l x sˤ
j d ʕ	w d ʕ
b t	b t t
ħ b ɬ ɬ	ħ b ɬₓ
ʃ m m	ʃ
d w r	d w r
ɣ l p	ɣ l p
x j l	x j l
ħ k k	ħ k k
ʔ m r	ʔ m r
ʃ l ʕ	ʃ
g d g d	g d a t
p l	p l
sˤ a w r	sˤ a w a r
ɬ r	w ɬ r
ɬₓ m	ɬₓ m a t
n ʃ k	n θ k
ʃ t	ʃ i t
ð a qˤ a n	ð a qˤ a n
r j	h r j
qˤ u qˤ n	qˤ qˤ n
ʔ a r	ʔ s r
