ʃ a d	ɬ a d a w
b ʔ	b w ʔ
ɣ	tˤ a ɣ
m ʔ n	ɬ a ʔ n
ð a n a b	ð a n a b
qˤ d ʃ	qˤ d ʃ
r ʃ ʕ	r ʃ ʕ
ʃ ʔ r	ʃ i ʔ r
ʕ n qˤ	ʕ n qˤ
a r aː n	k a r a θ
ð m r	ð m r
k ʃ	k
b r sˤ	b r sˤ
k m	k m a
p t l	p t l
l l ʕ	ʃ
r b k	r b k
ɬ m	ɬ j m
z r	z w r
ʃ x	ʃ a x j
s k r	s k r
n ʃ qˤ	n ʃ qˤ
m r ʔ	m r ʔ
ɬ a h r	ɬ a h r
h ð j	h ð j
p r p r	p r p r
ħ ɬ	ħ a ɬ j
x j l	x j l
n sˤ	n a
r	ʕ a r w
ħ a qˤ l	ħ a qˤ l
ʔ b ʕ	b ʕ b ʕ
qˤ d m	qˤ d m
t i h aː m	t i h aː m
b t uː l	b a t uː l
t i	ʔ a n t i
ʕ a θˤ m	ʕ a θˤ m
ʔ u r	ʔ r
d l	d a l w
n b l ʔ	n a b a l
b u r	b u r ʕ
j b l	w b l
θˤ r r	θˤ r r
ɬ p	ʕ ɬˤ p
k k m m	k m
t i l l	t l l
h n n	h a n n i
l w θ	l w ʃ
ɬₓ b a t	ɬₓ b a j
k a k a b	k a b k a b
t b ʕ	t b ʕ
g l ʕ	g i l ʕ
s m b u	s i
ħ i l	ħ i l
b l l	b l
x tˤ tˤ	x tˤ tˤ
p a θ n	b a θ a n
sˤ a r ʕ	ɬˤ r ʕ
ʔ a n t i n	ʔ a n t i n a
ɬ j b	ɬ j b
qˤ a m ħ	qˤ a m ħ
ħ l	ħ a
n i m r	n a m i r
ʕ g l	ʕ i g w a l
qˤ n t	qˤ i n n
d a r d a r	d a r d a r
z w l	z l
ɣ p	ɣ p
x n z t	x n z z
d i m t	d i m
ʔ ʃ	ʔ i ʃ
ʔ u m m	ʔ i m m
θ i	ʃ i d θ
m n	m iː n
g p p	g a p p
d qˤ ʃ	d g ʃ
ħ m n d	ħ m m
k u l	k a l
ʃ qˤ j	ʃ qˤ j
k m t	k a m ʔ a t
p r m	p r m
n a p i ʃ	n a p a
ʔ x ð	ʔ x ð
m n j	m n j
p a r a	p a r ʔ
ʃ u m	ʃ u m u
qˤ r d	qʷˤ r d
ħ b ɬ j	ħ b ɬₓ
ʃ l iː	ʃ i l j a t
r j	h r j
s r m	s u r m
t a m r	t a m a r
ʔ u ð n	ʔ u ð n
ħ l sˤ	ħ l sˤ
n k k p t	n a k a p a t
ʕ i	ʕ θˤ aː j
ʔ ʃ d	ʔ i ʃ d
ʕ ʃ t	ʕ a ʃ t
k n	k m
k a n a p	k a n a p
r d	r a ʕ d
d r r t	d r r
θ u ʔ t	θ a ʔ a t
ħ tˤ t	ħ i n tˤ a t
k ʃ d	k i ʃ aː d
ɬˤ r tˤ	ɬˤ r tˤ
l qˤ l qˤ	l a qˤ l a qˤ
l l ʔ	l a ʔ l a ʔ
ʔ a l p	ʔ a l p
x r ʃ	x r ʃ
tˤ b ħ	tˤ b ħ
p l ħ	p l ħ
p r ʃ	p r s
θ u r	θ a w r
