ŋ o ¹	ŋ o ¹
ts i ⁴	ts j i ⁴
m ɛ ¹	m ɛ ¹
ɣ w a ⁴	ɣ w a ⁴
q æ ⁴	q æ ⁴
tʰ u ¹	tʰ r u ¹
dʑ j æ n ³	dʑ æ n ³
q a ŋ ¹	q a ŋ ¹
ŋ ɔ ²	ŋ u ²
ts r o ŋ ²	ʈ s u ŋ ²
b w i ²	kʰ w ɛ ²
d o ŋ ¹	d o ŋ ¹
sʰ w a ŋ ¹	sʰ w a ŋ ¹
ʈ j o ⁴	d r o ⁴
d r ɯ ²	d r ɯ ²
s ɔ ²	s ɔ ²
d r ɯ ¹	d j ɯ ¹
tʰ i ¹	tsʰ r i ¹
s r o n ¹	s r o ⁴
q æ ⁴	q æ ⁴
n w æ ŋ ⁵	ŋ w æ ⁵
tsʰ r u ³	tsʰ u ³
m ɯ ⁴	m ɯ ⁴
ts i ²	ts i ²
sʰ r o ŋ ¹	sʰ r o ŋ ¹
m r æ ŋ ¹	m j æ ¹
tɕʰ æ n ¹	tɕʰ æ ¹
x æ ŋ ¹	χ æ n ¹
tʲ w e n ¹	t w e n ¹
sʰ ɔ ³	sʰ ɔ ³
m æ ŋ ²	m æ ²
t i ¹	tʲ ɯ ¹
s i ⁴	ɕ i ⁴
n u n ¹	n j o ŋ ¹
tʰ ɯ ⁴	tʰ ɯ̃ ⁴
j o ²	n j o ²
s r e ŋ ¹	sʰ r e ŋ ¹
s w a ŋ ¹	s w a ŋ ²¹
tsʰ w e n ¹	tsʰ w e n ¹
k u ¹	g u ¹
ts r i ²	ts r i ²
d r ɔ ¹	d r ɔ ¹
s r o ¹	s r o ¹
tʲ ɛ ⁴	d ɛ ⁴
q o ⁴	q ɔ ⁴
p e n ¹	p r e n ¹
dz i ¹	dz i ¹
tsʰ r i ⁴	tsʰ j i ⁴
b r æ ⁴	p r a ⁴
ŋ w e n ¹	ŋ w e n ¹
k ɔ ¹	g ɔ ¹
m æ ŋ ¹	m æ ¹
ts o ⁴	ts o ⁴
b r æ ⁴	p r æ ⁴
qʰ u ¹	qʰ u ¹
k ɯ ¹	g ɯ ¹
ts æ n ¹	tɕ æ ŋ ¹
b w e n ¹	ʔ w e n ¹
s o ⁴	s ɔ ⁴
s j j e n ¹	s j e n ¹
q ɛ ¹	q ɛ ¹
qʰ æ ¹	qʰ w æ ³
d r e ⁴	d r ɛ ⁴
ɣ o ⁴	tsʰ w a ⁴
s i ²	ɕ w i ²
tsʰ o ⁴	tsʰ o ⁴
ɣ ɯ ³	ɣ ɯ ³
tʰ æ n ¹	tʰ æ n ¹
ŋ w æ ⁴	x w a ¹
ʁ æ ŋ ¹	ʁ a ŋ ¹
ʁ o ŋ ¹	ʁ o ŋ ¹
ŋ w e n ²	ŋ w e n ²
b e ²	b e ²
b o ²	p j o ²
tsʰ o ŋ ⁵	tsʰ o ŋ ³
n j u n ²	ŋ j o ²
tʰ e ²	tʰ j e ⁴
ɖʐ o ŋ ¹	ɖʐ u ŋ ¹
m e ¹	m e ¹
m æ ŋ ²	m æ ²
tʰ u ²	tʰ r u ²
p j o ¹	pʰ j u ŋ ¹
q a ŋ ¹	q a ŋ ¹
ŋ ɯ ¹	ŋ ɯ ¹
tʰ r a ⁴	tʰ j æ ⁴
m ɛ ²	m ɛ ²
s j i ⁴	s j i ⁴
ɖʐ o ¹	ɖʐ u ŋ ¹
b a ¹	pʰ a ¹
b i ¹	p e ¹
ts r e ŋ ¹	ts r e ŋ ¹
ɣ ɯ n ⁵	g ɯ̃ ³
m ɯ ⁴	m ɯ ⁴
sʰ w a ⁴	sʰ w a ⁴
b æ ⁴	b æ ⁴
ts o ²	ɕ w i ²
ts u ²	ts u ²
s r o ⁵	s r o ⁵
χ w a ⁴	h w a ⁴
pʰ j æ ¹	pʰ r æ ¹
t æ ŋ ⁴	t æ ŋ ⁴
ʁ w i n ¹	ŋ w e n ¹
ts a ³	tɕ a ³
ŋ w a ⁴	ŋ w a ⁴
b w e n ¹	ʔ w e n ¹
ɣ ⁴ ⁴	ɕ a
n j e n ⁴	n j e ⁴
ɣ o ¹	ɣ ɔ ¹
k ɯ ¹	g ɯ ¹
k ɔ ¹	g ɔ ¹
ɣ ɔ ¹	ɣ ɔ ¹
sʰ j e n ¹	s j e n ¹
z ɔ ¹	z ɔ ¹
ŋ ⁴ e n ¹	p r e n ¹
ɣ æ ⁴	ɣ æ ⁴
pʰ æ ⁴	pʰ æ ⁴
b r i ²	b r i ²
d ɔ ⁵	d ɔ ⁵
dʑ i ³	d i ³
pʰ æ n ³	pʰ æ n ³
ts o ⁵	ts o ⁵
n ŋ i ⁴	n j i ⁴
ŋ w a ⁴	ŋ w a ⁴
tɕ i ¹	tɕ i ¹
k a ŋ ¹	k a ŋ ¹
t ɯ ⁴	d j ɯ ²
tɕʰ j æ n ¹	tsʰ j æ n ¹
ʈ o ⁴	ʈ o ⁴
d o ⁴	d r o ⁴
z i ³	z ɯ ³
k æ ⁴	k æ ⁴
ɖʐ o ⁴	ɖʐ u ŋ ⁴
b i ³	b r i ³
kʰ o ⁴	kʰ o ⁴
s o ²	s u ŋ ²
