f j ɛ r ʊ m	f ɛ r ʊ m
f ɛ m ɔ r aː l ɛ	f ɛ m ɔ r aː l ɛ m
ɪ m p aː w ɪ d ʊ m	ɪ m p a w ɪ d ʊ m
ɔ k uː l aː r ɛ	ɔ k ʊ l aː r ɛ m
a n aː t aː m	a n a t ɛ m
k aː n ʊ m n ɛ m	k a n ɔ n ɛ m
l uː k s uː r j a m	l ʊ k s ʊ r j a m
a r b ɔ r ɛ t ʊ m	a r b ɔ r eː t ʊ m
w aː k uː ɪ t aː t ɛ m	w a k ʊ ɪ t aː t ɛ m
p ɛ r s ɛ kʷ ɪ r ɛ	p ɛ r s ɛ kʷ iː
b ɪ l ɛ m	b iː l ɛ m
ɪ ŋ g uː s t ʊ m	ɪ n ɪ uː s t ʊ m
d s aː b ʊ rː aː	s a b ʊ rː a m
h ɛu n k ɪ n ɛ	iː l ɪ k ɛ m
k ɔ ŋ j uː g aː t j oː n ɛ m	k ɔ n j ʊ g aː t j oː n ɛ m
	ʊ m
k ɔ m p l ɛ t ʊ m	k ɔ m p l eː t ʊ m
k ɔ m ɪ n ʊ m	k ʊ m iː n ʊ m
r ɛ l ɪ kʷ j a m	r eː l ɪ kʷ j aː s
a lː ɛ g aː r ɛ	a lː ɛ g ɛ r ɛ
s t aː t ɛ r a m	s t a t eː r a m
a d ʊ l t ɛ r ɪ n ʊ m	a d ʊ l t ɛ r iː n ʊ m
kʷ j ɛ t a n t a m	kʷ ɪ eː t a n t j a m
a w ɛ r s j oː n ɛ	aː w ɛ r s j oː n ɛ m
s ɪ l ɪ k j ʊ m	s ɪ l ɪ k j ʊ m
s ɛ ŋ t ɪ r ɛ	s ɛ n t iː r ɛ
k ɔ lː ɛ g j ʊ m	k ɔ lː eː g j ʊ m
m aː k l a r ɛ	m a k ʊ l aː r ɛ
k a t ɛ n t ɛ m a m r ɛ	k a t eː n aː r ɛ
w ɛ n ɛ r aː t j oː n ɛ m	w ɛ n ɛ r aː t j oː n ɛ m
k ʊ m uː l aː r ɛ	k ʊ m ʊ l aː r ɛ
m a ŋ g aː r ɛ	m a n d uː k aː r ɛ
ɛ l uː k uː b r aː r ɛ	eː l uː k ʊ b r aː r ɛ
ɛ t ɔ l ɔ g j a m	eː tʰ ɔ l ɔ g j a m
a s t aː	h a s t a m
kʷ aː r t ʊ m	kʷ aː r t ʊ m
s ɔ b r ɛ ɪ n ʊ m	s oː b r iː n ʊ m
a ŋ p l ʊ m	a m p l ʊ m
a l w aː r ʊ m	a l b aː r j ʊ m
p r ʊ m l ɔ kʷ j ʊ m	p r oː l ɔ kʷ j ʊ m
g r aː d ʊ m	g r a d ʊ m
a f ɔ g aː r ɛ	ɔ fː oː k aː r ɛ
s ɪ t j ʊ m	s ɪ t ʊ m
ɪ m p ɛ m d ɪ r ɛ	ɪ m p ɛ d iː r ɛ
k l aː w ʊ m	k l aː w ʊ m
f aː m a m	f aː m a m
ɛ k s p ʊ ŋ g ɪ r ɛ	ɛ k s p ʊ ŋ g ɛ r ɛ
l aː b ʊ r aː r ɛ	l a b oː r aː r ɛ
d ɛ s ɪ d ɛ aː r ɛ	d eː s iː d ɛ r aː r ɛ
uː n ɪ w ɔ k ʊ m	uː n ɪ w ɔ k ʊ m
k aː n ɔ r ʊ m	k a n oː r ʊ m
d ɛ w ʊ m w ɛ r ɛ	d eː w ɔ w eː r ɛ
fː uː m eː k aː r ɛ	f uː m ɪ g aː r ɛ
p uː b l ɪ k ʊ m	p uː b l ɪ k ʊ m
a t r ɪ b ʊ iː r ɛ	a tː r ɪ b ʊ ɛ r ɛ
k ɔ n k ʊ r s ʊ m	k ɔ ŋ k ʊ r s ʊ m
