a ¹	a ¹
d i ²	d i ²
tsʰ a ¹	tsʰ a ¹
dz a ²	dz a ²
a ¹	a ¹
ʒ o̠ ³	ʒ o̠ ³
m ɛ ²	m ɛ ²
ˀl o̠ ¹	ˀl o̠ ¹
s i̠ ¹	s i̠ ¹
ts u ¹	ts u ¹
b a ²	b a ²
k a ³	k a̠ ³
tsʰ i ²	tsʰ i ²
b y ¹	b e ³
a ¹	a ¹
b y ³	p u ¹
tsʰ u ³	tsʰ o̠ ¹
kʰ ɨ ³	kʰ ɨ̠ ³
a ¹	a ¹
v e ²	v i ²
g u ³	g u ³
kʰ ɨ ²	kʰ ɨ ²
x i ¹	h ɛ̠ ¹
tsʰ y ¹	tsʰ a m ¹
k a ²	k a ŋ ²
k a ¹	k a ¹
s ɛ ²	s ɛ ²
t i ¹	t i ¹
pʰ y ²	pʰ y ²
a ²	a ¹
ɲ j a̠ ²	ɲ a ²
d e̠ ³	d ɛ̠ ³
pʰ u ¹	pʰ u ¹
dz i ¹	dz e ¹
ˀm ɛ ¹	ˀm ɛ̠ ¹
n e̠ ³	n e̠ ³
a ¹	a ¹
n a ¹	n a ¹
x a̠ ³	x a̠ ³
p ɨ ²	p ɨ ²
m a ŋ ²	m a ŋ ²
b o ²	b e ²
s j a ¹	s y ¹
ɣ u ¹	ˀŋ y ¹
dz a ³	tʰ e̠ ³
kʰ ɛ ²	kʰ j ɛ ²
b j a ²	b j a ²
tʃʰ i̠ ²	tʃʰ i ²
dz e ¹	dz e ¹
tʰ y ²	tʰ y ²
tʃʰ ɨ ²	tsʰ ɿ ²
ɣ i̠ ³	ʃ i ³
a ¹	a ¹
kʰ o ²	kʰ o ²
p a̠ ³	p a̠ ³
ʒ o̠ ³	ʒ o̠ ³
pʰ a ²	pʰ a ²
tʃʰ i̠ ²	tʰ i ²
ˀl a̠ ³	l a ³
tʰ u ¹	tʰ e̠ ¹
pʰ a ²	pʰ a ²
ɣ a̠ ³	ʃ a̠ ³
g o̠ ³	g j o̠ ¹
ɣ i̠ ³	ɣ i̠ ³
m e ²	m a ³
m a ¹	m a ŋ ²
h e ¹	h e ¹
a ¹	a ¹
m a ²	ˀm u ¹
t a ⁵⁵	t a ⁵⁵
ˀv a ¹	ˀv a ¹
tsʰ i ¹	tsʰ i̠ ¹
m ɨ̠ ³	m ɨ̠ ³
ts a ³	ts a ³
k e̠ ¹	k j o ¹
ˀn o ¹	ˀn y ¹
h e̠ ³	h e̠ ³
ˀl i ³	ˀl i ³
ˀx e ¹	x e ¹
tsʰ o̠ ³	tsʰ o̠ ¹
tsʰ y ¹	tsʰ y ¹
ʃ a ¹	ʃ a ¹
z e̠ ³	z e̠ ³
a ²	a ²
s i̠ ¹	s i̠ ¹
n e̠ ³	n e̠ ³
n a ¹	ŋ a ¹
g i ¹	g ɨ ¹
b e̠ ¹	b e̠ ¹
tsʰ i ²	tsʰ ɿ ²
b u ³	b y̠ ³
dz i̠ ²	dz i ³
kʰ y ²	kʰ y ²
a ¹	a ¹
s i ¹	s i ¹
dʒ u ¹	dʒ e̠ ¹
g i̠ ¹	tsʰ i̠ ³
dz i ¹	dz e ¹
ɣ i ¹	ɣ i ¹
tsʰ u ¹	tsʰ u ¹
t i ²	t i ²
ɣ ²	a ²
l a ²	l a ²
k a ³	k a ¹
ŋ j o ¹	ˀŋ j a̠ ¹
m o ²	m o ²
s i̠ ¹	s i̠ ¹
d a ŋ ²	d u ¹
g y ¹	g y ¹
g i ¹	g i ¹
ʃ i̠ ³	ʃ i̠ ¹
l u ¹	l u ¹
ˀl i ¹	l i ¹
l e̠ ³	l e̠ ³
l e̠ ³	l e̠ ³
m o̠ ¹	m o̠ ¹
kʰ u ¹	kʰ u ¹
g a ¹	g a ¹
l a ŋ ¹	l a ŋ ¹
ɣ i ¹	ɣ i ¹
ŋ a ¹	ŋ a ¹
ʃ a ¹	ʃ a ¹
g a ³	g j a ³
d u ¹	d u ¹
n i̠ ³	n i̠ ¹
