k ə ⁰	k ə ⁰
ʔ e ¹¹	ʔ e ¹¹
tʰ ə ŋ ¹¹	tʰ ə ŋ ¹¹
l a ⁵⁵	l a ⁵⁵
ˀb w ɛ ⁵⁵	p w ɛ ⁵⁵
b l a ¹¹	b l a ¹¹
l a ŋ ¹¹	l̥ a ŋ ¹¹
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
s ɔ ʔ̚ ⁵¹	s ɔ ʔ̚ ⁵¹
g a ŋ ⁵⁵	g a ŋ ⁵⁵
kʰ u ¹¹	kʰ u ¹¹
s r ei ¹¹	s r ei ¹¹
p r ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
ŋ i ¹¹	ŋ w i ¹¹
cʰ u ɴ ¹¹	cʰ u ɴ ¹¹
kʰ u ʔ̚ ⁵¹	kʰ u k̚ ⁵¹
r a n ¹¹	r a ɴ ¹¹
d ɨ m ⁵⁵	d ɨ m ⁵⁵
ŋ j a ⁵⁵	ŋ j ai ⁵⁵
kʰ a ¹¹	kʰ a ¹¹
s ə ŋ ⁵⁵	s ə ŋ ⁵⁵
kʰ e ⁵⁵	kʰ e ⁵⁵
ɟ w i ʔ̚ ⁵¹	c w i k̚ ⁵¹
d o ¹¹	d o ¹¹
kʰ o ¹¹	kʰ o ⁵⁵
pʰ a ⁵⁵	pʰ a ⁵⁵
cʰ a ¹¹	cʰ a ¹¹
kʰ j a ʔ̚ ⁵¹	k j a ʔ̚ ⁵¹
p ə ³³	p ə ⁰
cʰ ei ⁵⁵	cʰ ei ⁵⁵
kʰ a ɴ ⁵⁵	kʰ a ɴ ⁵⁵
s ə ⁰	s ə ⁰
tʰ w a ŋ ¹¹	tʰ w a ɴ ¹¹
p j a ¹¹	p j a ¹¹
cʰ ɛ ŋ ⁵⁵	cʰ ɛ ŋ ⁵⁵
cʰ w ɛ ¹¹	cʰ w ɛ ¹¹
