m aː d r ɛ	m aː t r ɛ m
d a m nː aː r ɛ	d a m n aː r ɛ
a k t aː r ɛ	aː k t w aː r ɛ
f ɔ r t ɪ f ɪ k aː r ɛ	f ɔ r t ɪ f ɪ k aː r ɛ
w aː lː aː r ɛ	w a lː aː r ɛ
m a n aː r ɛ	m aː n aː r ɛ
r ɛ k aː l k ɪ t r aː r ɛ	r ɛ k a l k ɪ t r aː r ɛ
w ɛ k s aː r ɛ	w eː k s aː r ɛ
p ɛ r g ʊ m l ɛ m	p ɛ r g ʊ l a m
t r a n s uː b s t a n t j aː r ɛ	t r aː n s ʊ b s t a n t j aː r ɛ
a sː ɛ m r ɪ r ɛ	a sː ɛ r ɛ r ɛ
m j ɛ t ʊ m	m ɛ t ʊ m
s ɛ p ʊ l k r ʊ m	s ɛ p ʊ l k r ʊ m
b ɛ r b ɪ k ɛ	w ɛ r w eː k s
ɛ m ɛ r g ɛ r ɛ	eː m ɛ r g ɛ r ɛ
k r uː ɛ n t aː r ɛ	k r ʊ ɛ n t aː r ɛ
d z ɪ d aː n j aː	z iː zː a n j a
k ɪ p r ɛ sː ʊ	k ʊ p r ɛ sː ʊ m
t ʊ r g ɪ d ʊ m	t ʊ r g ɪ d ʊ m
k r ɛ ɪ m ɪ n a t j oː n ɛ m	k r iː m ɪ n aː t j oː n ɛ m
a r b ɔ r ɛ ʊ m	a r b ɔ r ɛu m
ɪ lː ʊ s t r ɛ	ɪ lː uː s t r ɛ m
t ɛ r s ʊ m	t ɛ r s ʊ m
ɪ n f ɛ m r m ɪ t aː t ɛ m	iː n f ɪ r m ɪ t aː t ɛ m
s ɔ l ɪ d aː r ɛ	s ɔ l ɪ d aː r ɛ
ɛ fː ɛ m ɪ n a m r ɛ	ɛ fː eː m ɪ n aː r ɛ
j uː r a m t oː r ɛ	j uː r aː t oː r ɛ m
m aː n t ɛ n ɛ r ɛ	m a n ʊ t ɛ n eː r ɛ
k a m t ɛ lː ʊ m	k a t ɛ lː ʊ m
d ɛ m p r ɛ m d aː r ɛ	d eː p r aɪ d aː r iː
n aː r aː t j ɔ n	n aː rː aː t j oː n ɛ m
k ɔ l oː n ʊ m	k ɔ l oː n ʊ m
p ʊ t r ɪ r ɛ	p ʊ t r ɛ r ɛ
t oː r ɛ ʊ w ɪ s k ʊ m	t ʊ r b ɪ s k ʊ m
p ɔ sː ɪ d ɛ r ɛ	p ɔ sː ɪ d eː r ɛ
f ɛ m ɔ r aː l ɛ	f ɛ m ɔ r aː l ɛ m
r uː m oː r ɛ	r uː m oː r ɛ m
k ʊ l ɛ m	k aʊ l ɛ m
d ɛ k ɪ m aː t j ʊ m n ɛ m	d ɛ k ɪ m aː t j oː n ɛ m
m ɪ l ɪ t aː r ɛ	m iː l ɪ t aː r ɛ
t ʊ b ɛ r ʊ m s ʊ m	t uː b ɛ r oː s ʊ m
m ʊ m s k ʊ m	m ʊ s t ɛu m
s ʊ p ʊ t aː r ɛ	s ʊ pː ʊ t aː r ɛ
m ɔ r ɪ b ʊ n d ʊ m	m ɔ r ɪ b ʊ n d ʊ m
p r ɛ w j ʊ m	p r aɪ w j ʊ m
k ɔ lː ɛ g j ʊ m	k ɔ lː eː g j ʊ m
p ɔ lː aː r ɛ	p ʊ lː aː r ɛ
d ɛ m f l ʊ ɪ r ɛ	d eː f l ʊ ɛ r ɛ
n ɛ k sː ʊ m	n ɛ k s ʊ m
aː l b ʊ m ɛ	a l b uː m ɛ n
p ɛ r s p ɪ k ʊ m	p ɛ r s p ɪ k ʊː m
uː m ɪ d ʊ m	uː m ɪ d ʊ m
s aː k r ʊ m	s a k r ʊ m
k ɪ p a m	k aɪ p a m
a n t r ʊ m	a n t r ʊ m
s t ɔ r j a m	s t ɔ r ɛ a m
a d ʊ n t ʊ m	a d j ʊ ŋ k t ʊ m
m a r t ɛ lː ʊ m	m a r t ɛ lː ʊ m
w ɪ k ɪ n a m	w iː k iː n a m
f ʊ n d ɪ b ʊ l ʊ m	f ʊ n d ɪ b ʊ l ʊ m
l a k aː r ɛ m	l a sː aː r ɛ
ɪ n ɪ t j ʊ m	ɪ n ɪ t j ʊ m
s t r ɛ n ʊ m	s t r eː n ʊː m
d ɛ b ɪ l ɪ t aː r ɛ	d eː b ɪ l ɪ t aː r ɛ
s ɛ n a m r ɛ	s ɪ ŋ n aː r ɛ
ɪ n ʊ m	iː n ʊ m
oː r ɪ ʊ m	h ɔ rː ɛu m
kʷ aː d r ʊ p l a m r ɛ	kʷ a d r ʊ p l aː r ɛ
s a b l ʊ m	s a b ʊ l ʊ m
n ɪ n f a m	n y m pʰ a m
m ɪ n ʊ ɪ r ɛ	m ɪ n ʊ ɛ r ɛ
p ɛ n ɛ t r aː r ɛ	p ɛ n ɛ t r aː r ɛ
f j ɛ r a m	f ɛ r a m
kʷ aː s a m r ɛ	kʷ a sː aː r ɛ
a ŋ g ɛ l ɪ k ʊ m	a ŋ g ɛ l ɪ k ʊ m
uː n ɪ k ʊ m	uː n ɪ k ʊ m
w ɪ s ɪ t aː t j ʊ m n ɛ	w iː s ɪ t aː t j oː n ɛ m
k ɔ k t ʊ r a m	k ɔ k t uː r a m
ʊ r s ʊ m	ʊ r s ʊ m
g ɛ ʊ m m ɛ t r j aː	g ɛ oː m ɛ t r j a m
s ɪ k aː r j ʊ m	s iː k aː r j ʊ m
t ʊ m ɪ d ʊ m	t ʊ m ɪ d ʊ m
p uː p ɪ lː a m	p uː p ɪ lː a m
m ɛ t aː lː ɪ f ɛ r ʊ m	m ɛ t a lː ɪ f ɛ r ʊ m
ʊ k s j oː n ɛ m	uː ŋ k t j oː n ɛ m
f ɛ t ɪ d ʊ m	f eː t ɪ d ʊ m
j uː d ɪ t j aː r j ʊ m	j uː d ɪ k j aː r j ʊ m
ɛ m uː l ʊ m	aɪ m ʊ l ʊ m
d ʊ l k oː ɛ r ɪ	d ʊ l k oː r ɛ m
ɔ s p ɪ t j ʊ m	h ɔ s p ɪ t j ʊ m
r ɛ k ɪ t a t j oː n ɛ m	r ɛ k ɪ t aː t j oː n ɛ m
r ʊ b ɪ ɪ n	r oː b iː g ɪ n ɛ m
aː w ɛ l ʊ m	a w ʊ l ʊ m
ɪ n k ʊ r w aː r ɛ	ɪ ŋ k ʊ r w aː r ɛ
p ɛ r w ɛ r t ɪ r ɛ	p ɛ r w ɛ r t ɛ r ɛ
g ɛ n ɛ s t a	g ɛ n ɛ s t a m
w ɛ t ɛ r ɛ	w ɛ t ɛ r ɛ m
t r a n s m ɪ g r a m r ɛ	t r aː n s m ɪ g r aː r ɛ
j uː r a m m ɛ n t ʊ m	j uː r aː m ɛ n t ʊ m
a k ɛ t ʊ m	a k eː t ʊ m
m ʊ sː ɪ t aː r ɛ	m ʊ sː ɪ t aː r ɛ
d ʊ ɛ k ɛ n t ʊ m s	d ʊ k ɛ n t oː s
m ɛ r ʊ m	m ɛ r ʊ m
s ʊ r j ɪ r ɛ	s ʊ r g ɛ r ɛ
m a r ɪ t ʊ m	m a r iː t ʊ m
d ɛ t ɛ r m ɪ n aː t j ʊ m n ɛ	d eː t ɛ r m ɪ n aː t j oː n ɛ m
kʷ ɔ t ɪ d j aː n ʊ m	k ɔ t iː d j aː n ʊ m
s a p oː n ɛ	s aː p oː n ɛ m
p oː m ɛ k ɛ	p uː m ɪ k ɛ m
p ɛ r k a m	p ɛ r k a m
a r aː n j aː	a r aː n ɛ a m
ʊ b ɪ k a t j oː n ɛ m	ʊ b ɪ k aː t j oː n ɛ m
ɛ k s p l ɪ k a t j oː n ɛ m	ɛ k s p l ɪ k aː t j oː n ɛ m
t ɛ k l a m	tʰ eː k a m
r aː t oː n aː b ɪ l ɛ	r a t j oː n aː b ɪ l ɛ m
t ɛ r m ɪ t ɛ	t a r m ɪ t ɛ m
a g r ɪ m ɛ n s oː r ɛ	a g r iː m eː n s oː r ɛ m
ɔ r k ɛ s t r a m	ɔ r kʰ eː s t r a m
ɪ n a l aː r ɛ	ɪ n h aː l aː r ɛ
ɪ n w ɛ m s t ɪ g a t j oː n ɛ m	ɪ n w ɛ s t iː g aː t j oː n ɛ m
k ɔ n t ɛ n t ʊ m	k ɔ n t ɛ n t ʊ m
ɛ d ɪ l	aɪ d iː l ɛ m
k ɔ n t r ɪ b ʊ iː r ɛ	k ɔ n t r ɪ b ʊ ɛ r ɛ
k oː n ɔ p ɛ ʊ m	k oː n oː p eː ʊ m
k uː k ɪ n aː r j ʊ m	k ɔ kʷ iː n aː r j ʊ m
l ɛ k ʊ m	l aː ɪ k ʊ m
k ɪ r k ʊ n w ɛ n ɪ r ɛ	k ɪ r k ʊ m w ɛ n iː r ɛ
k a p aː k ɛ	k a p aː k ɛ m
n ɔ t a m	n ɔ t a m
aː pː ɔ r t a m r ɛ	a pː ɔ r t aː r ɛ
p a nː ɪ kː uː l	p aː n ɪ k ʊ l a m
k a s t r aː t ʊ m	k a s t r aː t ʊ m
t ʊ g ʊ r j ʊ m	t ʊ g ʊ r j ʊ m
a r aː t r ʊ m	a r aː t r ʊ m
f ɔ r n aː k j a	f ɔ r n aː k ʊ l a m
w ʊ l eː r ɛ	w ɛ lː ɛ
