s r ɔ ¹¹	s r ɔ ¹¹
k ə ⁰ ⁰	k ə ⁰
l a ¹¹	l̥ a ¹¹
m ɨ ¹¹	m ɨ ¹¹
cʰ a ⁵⁵	cʰ a ⁵⁵
kʰ j a ʔ̚ ⁵¹	k j a ʔ̚ ⁵¹
tʰ e ¹¹	tʰ e ¹¹
k l o ŋ ¹¹	k l ə ŋ ¹¹
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
tʰ ei ⁵⁵	tʰ ei ⁵⁵
j a ⁵⁵	r j a ⁵⁵
ʔ ɛ ɴ ¹¹	ʔ j ɛ n ¹¹
r̥ e ¹¹	r e ¹¹
s u ɴ ¹¹	s u n ¹¹
h w a t̚ ⁵¹	k w a t̚ ⁵¹
kʰ ei ¹¹	kʰ ei ¹¹
r̥ ɔ ⁵⁵	r ɔ ⁵⁵
m ei ¹¹	m̥ ei ¹¹
r w i ¹¹	r w i ¹¹
ˀb a ɴ ⁵⁵	ˀb a ŋ ⁵⁵
n e ŋ ¹¹	n̥ e ŋ ¹¹
tʰ u ɴ ¹¹	tʰ u ɴ ¹¹
l a ⁵⁵	ˀl a ⁵⁵
kʰ o ¹¹	kʰ o ¹¹
ˀb i ¹¹	ˀb i ¹¹
w a ⁵⁵	g w a ⁵⁵
l a ⁵⁵	l a ⁵⁵
ʔ̚ w i ¹¹	ʔ w i ¹¹
tʰ a ŋ ⁰	tʰ a ŋ ⁵⁵
m i ɴ ⁵⁵	m i n ⁵⁵
cʰ w ɛ ¹¹	cʰ w ɛ ¹¹
ʔ a ɴ ⁵⁵	ʔ a ɴ ⁵⁵
kʰ l e ⁵⁵	kʰ l i ⁵⁵
k l a ⁵⁵	k l a ⁵⁵
p r ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
ŋ j e ⁵⁵	ŋ j ai ⁵⁵
